OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Equatorial Guinea,Spanish,27.3,gen-69,Marceli Oyono Ntutumu,Malabo,496,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Litoral_Province_(Equatorial_Guinea)', 'Litoral Province (Equatorial Guinea)', 'litoral province ( equatorial guinea)', 'Litoral Province ( Equatorial Guinea)', 'litoral province (equatorial guinea)', 'litoral_province_(equatorial_guinea)']",http://dbpedia.org/resource/Litoral_Province_(Equatorial_Guinea),0,0
Equatorial Guinea,Spanish,28.3,feb-69,Marceli Oyono Ntutumu,Malabo,497,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['san carlos ( equatorial guinea)', 'San Carlos ( Equatorial Guinea)', 'san_carlos_(equatorial_guinea)', 'San Carlos (Equatorial Guinea)', 'san carlos (equatorial guinea)', 'San_Carlos_(Equatorial_Guinea)']",http://dbpedia.org/resource/San_Carlos_(Equatorial_Guinea),0,0
Equatorial Guinea,Spanish,29.3,mar-69,Marceli Oyono Ntutumu,Malabo,498,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['rebola,_equatorial_guinea', 'Rebola, Equatorial Guinea', 'rebola, equatorial guinea', 'Rebola,_Equatorial_Guinea']","http://dbpedia.org/resource/Rebola,_Equatorial_Guinea",0,0
Equatorial Guinea,Spanish,30.3,apr-69,Marceli Oyono Ntutumu,Malabo,499,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['mitong river ( equatorial guinea)', 'Mitong River ( Equatorial Guinea)', 'mitong river (equatorial guinea)', 'Mitong_River_(Equatorial_Guinea)', 'mitong_river_(equatorial_guinea)', 'Mitong River (Equatorial Guinea)']",http://dbpedia.org/resource/Mitong_River_(Equatorial_Guinea),0,0
Equatorial Guinea,Spanish,31.3,mag-69,Marceli Oyono Ntutumu,Malabo,500,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['bata, equatorial guinea', 'Bata, Equatorial Guinea', 'bata,_equatorial_guinea', 'Bata,_Equatorial_Guinea']","http://dbpedia.org/resource/Bata,_Equatorial_Guinea",0,0
Equatorial Guinea,Spanish,32.3,giu-69,Marceli Oyono Ntutumu,Malabo,501,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Equatorial Guinea-United States relations', 'equatorial guinea-united states relations', 'equatorial_guinea-united_states_relations', 'equatorial guinea- united states relations', 'Equatorial Guinea- United States relations', 'Equatorial_Guinea-United_States_relations']",http://dbpedia.org/resource/Equatorial_Guinea–United_States_relations,0,0
Equatorial Guinea,Spanish,33.3,lug-69,Marceli Oyono Ntutumu,Malabo,502,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['corisco,_equatorial_guinea', 'Corisco, Equatorial Guinea', 'Corisco,_Equatorial_Guinea', 'corisco, equatorial guinea']","http://dbpedia.org/resource/Corisco,_Equatorial_Guinea",0,0
Eritrea,,11.5,mag-93,Tekie Beyene,Asmara,365,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eritrea', 'eritrea']",http://dbpedia.org/resource/Eritrea,1,1
Eritrea,,12.5,giu-93,Tekie Beyene,Asmara,366,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['barka (eritrea)', 'Barka ( Eritrea)', 'barka_(eritrea)', 'barka ( eritrea)', 'Barka (Eritrea)', 'Barka_(Eritrea)']",http://dbpedia.org/resource/Barka_(Eritrea),0,0
Eritrea,,13.5,lug-93,Tekie Beyene,Asmara,367,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sahel_(eritrea)', 'sahel ( eritrea)', 'Sahel (Eritrea)', 'Sahel ( Eritrea)', 'sahel (eritrea)', 'Sahel_(Eritrea)']",http://dbpedia.org/resource/Sahel_(Eritrea),0,0
Eritrea,,14.5,ago-93,Tekie Beyene,Asmara,368,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['arsinoe (eritrea)', 'Arsinoe_(Eritrea)', 'Arsinoe (Eritrea)', 'arsinoe ( eritrea)', 'Arsinoe ( Eritrea)', 'arsinoe_(eritrea)']",http://dbpedia.org/resource/Arsinoe_(Eritrea),0,0
Eritrea,,15.5,set-93,Tekie Beyene,Asmara,369,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['eritrea- kenya relations', 'eritrea-kenya relations', 'Eritrea-Kenya_relations', 'Eritrea- Kenya relations', 'Eritrea-Kenya relations', 'eritrea-kenya_relations']",http://dbpedia.org/resource/Eritrea-Kenya_relations,0,0
Eritrea,,16.5,ott-93,Tekie Beyene,Asmara,370,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eritrea- Israel relations', 'Eritrea-Israel_relations', 'eritrea-israel relations', 'eritrea-israel_relations', 'Eritrea-Israel relations', 'eritrea- israel relations']",http://dbpedia.org/resource/Eritrea-Israel_relations,0,0
Eritrea,,17.5,nov-93,Tekie Beyene,Asmara,371,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['damas river (eritrea)', 'damas river ( eritrea)', 'Damas River (Eritrea)', 'Damas River ( Eritrea)', 'Damas_River_(Eritrea)', 'damas_river_(eritrea)']",http://dbpedia.org/resource/Damas_River_(Eritrea),0,0
Eritrea,,18.5,dic-93,Tekie Beyene,Asmara,372,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eritrea-Yemen_relations', 'eritrea-yemen relations', 'eritrea- yemen relations', 'Eritrea-Yemen relations', 'eritrea-yemen_relations', 'Eritrea- Yemen relations']",http://dbpedia.org/resource/Eritrea-Yemen_relations,0,0
Eritrea,,19.5,gen-94,Tekie Beyene,Asmara,373,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['independence_day_(eritrea)', 'Independence Day (Eritrea)', 'Independence Day ( Eritrea)', 'independence day (eritrea)', 'independence day ( eritrea)', 'Independence_Day_(Eritrea)']",http://dbpedia.org/resource/Independence_Day_(Eritrea),0,0
Eritrea,,20.5,feb-94,Tekie Beyene,Asmara,374,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Southern Region ( Eritrea)', 'Southern Region (Eritrea)', 'southern region (eritrea)', 'Southern_Region_(Eritrea)', 'southern_region_(eritrea)', 'southern region ( eritrea)']",http://dbpedia.org/resource/Southern_Region_(Eritrea),0,0
Ethiopia,Amharic,98.3,"1,000BC",Dubale Jale,Addis Ababa,1.233,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia, ethiopia, ethiopia be first', 'Ethiopia,_Ethiopia,_Ethiopia_be_first', 'ethiopia,_ethiopia,_ethiopia_be_first', 'Ethiopia, Ethiopia, Ethiopia be first']","http://dbpedia.org/resource/Ethiopia,_Ethiopia,_Ethiopia_be_first",1,0
Ethiopia,Amharic,99.3,"1,000BC",Dubale Jale,Addis Ababa,1.234,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Hosanna (Ethiopia)', 'hosanna (ethiopia)', 'Hosanna ( Ethiopia)', 'hosanna ( ethiopia)', 'Hosanna_(Ethiopia)', 'hosanna_(ethiopia)']",http://dbpedia.org/resource/Hosanna_(Ethiopia),0,0
Ethiopia,Amharic,100.3,"1,000BC",Dubale Jale,Addis Ababa,1.235,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia', 'ethiopia']",http://dbpedia.org/resource/Ethiopia,0,1
Ethiopia,Amharic,101.3,"1,000BC",Dubale Jale,Addis Ababa,1.236,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['maya (ethiopia)', 'Maya (Ethiopia)', 'Maya_(Ethiopia)', 'maya_(ethiopia)', 'Maya ( Ethiopia)', 'maya ( ethiopia)']",http://dbpedia.org/resource/Maya_(Ethiopia),0,0
Ethiopia,Amharic,102.3,"1,000BC",Dubale Jale,Addis Ababa,1.237,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Malaysia_relations', 'ethiopia-malaysia relations', 'Ethiopia- Malaysia relations', 'ethiopia- malaysia relations', 'Ethiopia-Malaysia relations', 'ethiopia-malaysia_relations']",http://dbpedia.org/resource/Ethiopia-Malaysia_relations,0,0
Ethiopia,Amharic,103.3,"1,000BC",Dubale Jale,Addis Ababa,1.238,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia- sweden relations', 'Ethiopia-Sweden relations', 'ethiopia-sweden relations', 'Ethiopia- Sweden relations', 'Ethiopia-Sweden_relations', 'ethiopia-sweden_relations']",http://dbpedia.org/resource/Ethiopia-Sweden_relations,0,0
Ethiopia,Amharic,104.3,"1,000BC",Dubale Jale,Addis Ababa,1.239,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia-somalia_relations', 'Ethiopia-Somalia_relations', 'Ethiopia- Somalia relations', 'ethiopia-somalia relations', 'ethiopia- somalia relations', 'Ethiopia-Somalia relations']",http://dbpedia.org/resource/Ethiopia-Somalia_relations,0,0
Ethiopia,Amharic,105.3,"1,000BC",Dubale Jale,Addis Ababa,1.240,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Mexico_relations', 'ethiopia-mexico relations', 'Ethiopia- Mexico relations', 'ethiopia-mexico_relations', 'Ethiopia-Mexico relations', 'ethiopia- mexico relations']",http://dbpedia.org/resource/Ethiopia-Mexico_relations,0,0
Ethiopia,Amharic,106.3,"1,000BC",Dubale Jale,Addis Ababa,1.241,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia- serbia relations', 'Ethiopia-Serbia_relations', 'ethiopia-serbia_relations', 'ethiopia-serbia relations', 'Ethiopia-Serbia relations', 'Ethiopia- Serbia relations']",http://dbpedia.org/resource/Ethiopia-Serbia_relations,0,0
Ethiopia,Amharic,107.3,"1,000BC",Dubale Jale,Addis Ababa,1.242,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Kenya_relations', 'ethiopia-kenya_relations', 'ethiopia-kenya relations', 'ethiopia- kenya relations', 'Ethiopia-Kenya relations', 'Ethiopia- Kenya relations']",http://dbpedia.org/resource/Ethiopia-Kenya_relations,0,0
Gabon,French,110.3,ago-60,Marcel Doupamby Matoka,Libreville,1.242,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gabon', 'Gabon']",http://dbpedia.org/resource/Gabon,1,1
Gabon,French,111.3,set-60,Marcel Doupamby Matoka,Libreville,1.243,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['AS_Police_(Gabon)', 'as_police_(gabon)', 'AS Police (Gabon)', 'AS Police ( Gabon)', 'as police (gabon)', 'as police ( gabon)']",http://dbpedia.org/resource/AS_Police_(Gabon),0,0
Gabon,French,112.3,ott-60,Marcel Doupamby Matoka,Libreville,1.244,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['national union ( gabon)', 'National Union (Gabon)', 'National_Union_(Gabon)', 'National Union ( Gabon)', 'national union (gabon)', 'national_union_(gabon)']",http://dbpedia.org/resource/National_Union_(Gabon),0,0
Gabon,French,113.3,nov-60,Marcel Doupamby Matoka,Libreville,1.245,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['N5 road (Gabon)', 'n5 road (gabon)', 'N5_road_(Gabon)', 'n5_road_(gabon)', 'N5 road ( Gabon)', 'n5 road ( gabon)']",http://dbpedia.org/resource/N5_road_(Gabon),0,0
Gabon,French,114.3,dic-60,Marcel Doupamby Matoka,Libreville,1.246,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['plateaux_department_(gabon)', 'plateaux department (gabon)', 'Plateaux Department (Gabon)', 'Plateaux Department ( Gabon)', 'Plateaux_Department_(Gabon)', 'plateaux department ( gabon)']",http://dbpedia.org/resource/Plateaux_Department_(Gabon),0,0
Gabon,French,115.3,gen-61,Marcel Doupamby Matoka,Libreville,1.247,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kota language (Gabon)', 'Kota_language_(Gabon)', 'kota language (gabon)', 'kota language ( gabon)', 'kota_language_(gabon)', 'Kota language ( Gabon)']",http://dbpedia.org/resource/Kota_language_(Gabon),0,0
Gabon,French,116.3,feb-61,Marcel Doupamby Matoka,Libreville,1.248,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sangu_language_(gabon)', 'sangu language (gabon)', 'sangu language ( gabon)', 'Sangu_language_(Gabon)', 'Sangu language (Gabon)', 'Sangu language ( Gabon)']",http://dbpedia.org/resource/Sangu_language_(Gabon),0,0
Gabon,French,117.3,mar-61,Marcel Doupamby Matoka,Libreville,1.249,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Bongolo_Dam_(Gabon)', 'Bongolo Dam ( Gabon)', 'Bongolo Dam (Gabon)', 'bongolo dam (gabon)', 'bongolo dam ( gabon)', 'bongolo_dam_(gabon)']",http://dbpedia.org/resource/Bongolo_Dam_(Gabon),0,0
Gabon,French,118.3,apr-61,Marcel Doupamby Matoka,Libreville,1.250,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['N4_road_(Gabon)', 'N4 road (Gabon)', 'n4 road ( gabon)', 'N4 road ( Gabon)', 'n4_road_(gabon)', 'n4 road (gabon)']",http://dbpedia.org/resource/N4_road_(Gabon),0,0
Gabon,French,119.3,mag-61,Marcel Doupamby Matoka,Libreville,1.251,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['n3 road (gabon)', 'N3 road (Gabon)', 'N3 road ( Gabon)', 'N3_road_(Gabon)', 'n3 road ( gabon)', 'n3_road_(gabon)']",http://dbpedia.org/resource/N3_road_(Gabon),0,0
"Gambia, The",English,22.9,feb-65,Dominic Mendy,Benjul,479,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kanifing_(Gambia)', 'kanifing_(gambia)', 'Kanifing (Gambia)', 'kanifing (gambia)', 'kanifing ( gambia)', 'Kanifing ( Gambia)']",http://dbpedia.org/resource/Kanifing_(Gambia),1,0
"Gambia, The",English,23.9,mar-65,Dominic Mendy,Benjul,480,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['janjanbureh_(gambia)', 'janjanbureh (gambia)', 'Janjanbureh ( Gambia)', 'janjanbureh ( gambia)', 'Janjanbureh (Gambia)', 'Janjanbureh_(Gambia)']",http://dbpedia.org/resource/Janjanbureh_(Gambia),0,0
"Gambia, The",English,24.9,apr-65,Dominic Mendy,Benjul,481,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kuntaur_(gambia)', 'kuntaur (gambia)', 'kuntaur ( gambia)', 'Kuntaur ( Gambia)', 'Kuntaur (Gambia)', 'Kuntaur_(Gambia)']",http://dbpedia.org/resource/Kuntaur_(Gambia),0,0
"Gambia, The",English,25.9,mag-65,Dominic Mendy,Benjul,482,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Basse (Gambia)', 'basse ( gambia)', 'Basse ( Gambia)', 'Basse_(Gambia)', 'basse (gambia)', 'basse_(gambia)']",http://dbpedia.org/resource/Basse_(Gambia),0,0
"Gambia, The",English,26.9,giu-65,Dominic Mendy,Benjul,483,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kerewan ( Gambia)', 'kerewan (gambia)', 'Kerewan_(Gambia)', 'Kerewan (Gambia)', 'kerewan ( gambia)', 'kerewan_(gambia)']",http://dbpedia.org/resource/Kerewan_(Gambia),0,0
"Gambia, The",English,27.9,lug-65,Dominic Mendy,Benjul,484,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kiang (Gambia)', 'kiang (gambia)', 'kiang ( gambia)', 'Kiang ( Gambia)', 'kiang_(gambia)', 'Kiang_(Gambia)']",http://dbpedia.org/resource/Kiang_(Gambia),0,0
"Gambia, The",English,28.9,ago-65,Dominic Mendy,Benjul,485,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Prime Bank ( Gambia)', 'Prime_Bank_(Gambia)', 'prime_bank_(gambia)', 'Prime Bank (Gambia)', 'prime bank (gambia)', 'prime bank ( gambia)']",http://dbpedia.org/resource/Prime_Bank_(Gambia),0,0
"Gambia, The",English,29.9,set-65,Dominic Mendy,Benjul,486,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['United Party ( Gambia)', 'united_party_(gambia)', 'united party ( gambia)', 'united party (gambia)', 'United Party (Gambia)', 'United_Party_(Gambia)']",http://dbpedia.org/resource/United_Party_(Gambia),0,0
"Gambia, The",English,30.9,ott-65,Dominic Mendy,Benjul,487,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['trust bank limited ( gambia)', 'trust bank limited (gambia)', 'trust_bank_limited_(gambia)', 'Trust_Bank_Limited_(Gambia)', 'Trust Bank Limited (Gambia)', 'Trust Bank Limited ( Gambia)']",http://dbpedia.org/resource/Trust_Bank_Limited_(Gambia),0,0
"Gambia, The",English,31.9,nov-65,Dominic Mendy,Benjul,488,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['soma,_gambia', 'Soma, Gambia', 'Soma,_Gambia', 'soma, gambia']","http://dbpedia.org/resource/Soma,_Gambia",0,0
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gtv_(ghana)', 'GTV_(Ghana)', 'gtv (ghana)', 'gtv ( ghana)', 'GTV ( Ghana)', 'GTV (Ghana)']",http://dbpedia.org/resource/GTV_(Ghana),1,0
Ghana,English,275,apr-57,Kwabena Duffour,Accra,3.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana', 'ghana']",http://dbpedia.org/resource/Ghana,0,1
Ghana,English,276,mag-57,Kwabena Duffour,Accra,4.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ejan_(Ghana)', 'ejan (ghana)', 'ejan ( ghana)', 'Ejan (Ghana)', 'Ejan ( Ghana)', 'ejan_(ghana)']",http://dbpedia.org/resource/Ejan_(Ghana),0,0
Ghana,English,277,giu-57,Kwabena Duffour,Accra,5.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Domun ( Ghana)', 'domun (ghana)', 'domun_(ghana)', 'domun ( ghana)', 'Domun (Ghana)', 'Domun_(Ghana)']",http://dbpedia.org/resource/Domun_(Ghana),0,0
Ghana,English,278,lug-57,Kwabena Duffour,Accra,6.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Northerner ( Ghana)', 'Northerner (Ghana)', 'northerner (ghana)', 'northerner_(ghana)', 'Northerner_(Ghana)', 'northerner ( ghana)']",http://dbpedia.org/resource/Northerner_(Ghana),0,0
Ghana,English,279,ago-57,Kwabena Duffour,Accra,7.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana-Iran relations', 'ghana- iran relations', 'ghana-iran_relations', 'ghana-iran relations', 'Ghana- Iran relations', 'Ghana-Iran_relations']",http://dbpedia.org/resource/Ghana–Iran_relations,0,0
