OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,url entities,labels,dbo:capital,dbo:language,dbo:currency,labels url
Gabon,French,110.3,ago-60,Marcel Doupamby Matoka,Libreville,1.242,CFA franc,"('http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Libreville', ['roman catholic archdiocese of libreville', 'Roman_Catholic_Archdiocese_of_Libreville', 'roman_catholic_archdiocese_of_libreville', 'Roman Catholic Archdiocese of Libreville'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
"Gambia, The",English,22.9,feb-65,Dominic Mendy,Benjul,479,Dalasi,,,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Lapaz_(Accra)', ['Lapaz (Accra)', 'Lapaz ( Accra)', 'lapaz_(accra)', 'lapaz ( accra)', 'Lapaz_(Accra)', 'lapaz (accra)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Accra', ['accra', 'Accra'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Africa/Accra', ['Africa/Accra', 'africa/ accra', 'Africa/ Accra', 'africa/accra'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Lavender_Hill_(Accra)', ['lavender_hill_(accra)', 'lavender hill (accra)', 'Lavender_Hill_(Accra)', 'Lavender Hill ( Accra)', 'Lavender Hill (Accra)', 'lavender hill ( accra)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Accra–Winneba_Highway', ['Accra– Winneba Highway', 'Accra–Winneba_Highway', 'Accra–Winneba Highway', 'accra– winneba highway', 'accra–winneba highway', 'accra–winneba_highway'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Cantonments,_Accra', ['Cantonments, Accra', 'cantonments,_accra', 'Cantonments,_Accra', 'cantonments, accra'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Holy_Trinity_Cathedral_(Accra)', ['Holy_Trinity_Cathedral_(Accra)', 'Holy Trinity Cathedral ( Accra)', 'holy trinity cathedral ( accra)', 'holy trinity cathedral (accra)', 'holy_trinity_cathedral_(accra)', 'Holy Trinity Cathedral (Accra)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Accra_(genus)', ['Accra (genus)', 'Accra_(genus)', 'accra_(genus)', 'accra (genus)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Independence_Arch_(Accra)', ['Independence Arch (Accra)', 'independence_arch_(accra)', 'Independence Arch ( Accra)', 'independence arch (accra)', 'Independence_Arch_(Accra)', 'independence arch ( accra)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,"('http://dbpedia.org/resource/Madina_Mosque_(Accra)', ['madina_mosque_(accra)', 'madina mosque (accra)', 'Madina Mosque ( Accra)', 'madina mosque ( accra)', 'Madina Mosque (Accra)', 'Madina_Mosque_(Accra)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Africa/Conakry', ['africa/conakry', 'Africa/Conakry', 'africa/ conakry', 'Africa/ Conakry'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Conakry', ['Conakry', 'conakry'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Marché_Madina_(Conakry)', ['marché madina (conakry)', 'Marché Madina ( Conakry)', 'Marché_Madina_(Conakry)', 'Marché Madina (Conakry)', 'marché_madina_(conakry)', 'marché madina ( conakry)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Conakry_Botanical_Garden', ['Conakry Botanical Garden', 'Conakry_Botanical_Garden', 'conakry botanical garden', 'conakry_botanical_garden'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Conakry_International_Airport', ['conakry_international_airport', 'conakry international airport', 'Conakry International Airport', 'Conakry_International_Airport'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Timeline_of_Conakry', ['timeline of conakry', 'Timeline of Conakry', 'timeline_of_conakry', 'Timeline_of_Conakry'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Grand_Mosque_of_Conakry', ['grand mosque of conakry', 'Grand_Mosque_of_Conakry', 'grand_mosque_of_conakry', 'Grand Mosque of Conakry'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Conakry', ['Roman_Catholic_Archdiocese_of_Conakry', 'roman_catholic_archdiocese_of_conakry', 'Roman Catholic Archdiocese of Conakry', 'roman catholic archdiocese of conakry'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"('http://dbpedia.org/resource/American_International_School_of_Conakry', ['american international school of conakry', 'american_international_school_of_conakry', 'American International School of Conakry', 'American_International_School_of_Conakry'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,"(""http://dbpedia.org/resource/St._Mary's_Cathedral,_Conakry"", [""St._Mary's_Cathedral,_Conakry"", ""st._mary's_cathedral,_conakry"", ""St. Mary's Cathedral, Conakry"", ""st. mary's cathedral, conakry""])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Bissau', ['bissau', 'Bissau'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Africa/Bissau', ['Africa/Bissau', 'Africa/ Bissau', 'africa/ bissau', 'africa/bissau'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Guinea-Bissau', ['guinea- bissau', 'guinea-bissau', 'Guinea-Bissau', 'Guinea- Bissau'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Bissau,_Rajasthan', ['bissau,_rajasthan', 'Bissau,_Rajasthan', 'bissau, rajasthan', 'Bissau, Rajasthan'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Boe,_Guinea-Bissau', ['boe,_guinea-bissau', 'boe, guinea- bissau', 'Boe, Guinea- Bissau', 'Boe,_Guinea-Bissau', 'Boe, Guinea-Bissau', 'boe, guinea-bissau'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Bula_(Guinea-Bissau)', ['Bula ( Guinea- Bissau)', 'bula (guinea-bissau)', 'Bula_(Guinea-Bissau)', 'bula_(guinea-bissau)', 'bula ( guinea- bissau)', 'Bula (Guinea-Bissau)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Caio_(Guinea-Bissau)', ['Caio ( Guinea- Bissau)', 'Caio (Guinea-Bissau)', 'Caio_(Guinea-Bissau)', 'caio (guinea-bissau)', 'caio_(guinea-bissau)', 'caio ( guinea- bissau)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Empada_(Guinea-Bissau)', ['empada ( guinea- bissau)', 'Empada (Guinea-Bissau)', 'empada_(guinea-bissau)', 'Empada ( Guinea- Bissau)', 'Empada_(Guinea-Bissau)', 'empada (guinea-bissau)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Correios_da_Guiné-Bissau', ['Correios da Guiné-Bissau', 'Correios_da_Guiné-Bissau', 'correios_da_guiné-bissau', 'correios da guiné- bissau', 'Correios da Guiné- Bissau', 'correios da guiné-bissau'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Guinea-Bissau,Portuguese,10.5,set-74,Issufo Sanha,Bissau,355,Guinea-Bissau peso,"('http://dbpedia.org/resource/Jeta_(Guinea-Bissau)', ['jeta (guinea-bissau)', 'jeta ( guinea- bissau)', 'Jeta ( Guinea- Bissau)', 'Jeta_(Guinea-Bissau)', 'Jeta (Guinea-Bissau)', 'jeta_(guinea-bissau)'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Nairobi', ['Nairobi', 'nairobi'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Africa/Nairobi', ['africa/nairobi', 'Africa/Nairobi', 'Africa/ Nairobi', 'africa/ nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Nairobi–Mombasa_Road', ['Nairobi– Mombasa Road', 'Nairobi–Mombasa_Road', 'nairobi–mombasa_road', 'Nairobi–Mombasa Road', 'nairobi– mombasa road', 'nairobi–mombasa road'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Nairobi–Malaba_Road', ['Nairobi–Malaba_Road', 'Nairobi– Malaba Road', 'nairobi–malaba road', 'nairobi–malaba_road', 'Nairobi–Malaba Road', 'nairobi– malaba road'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Parklands,_Nairobi', ['parklands,_nairobi', 'Parklands, Nairobi', 'parklands, nairobi', 'Parklands,_Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Jericho,_Nairobi', ['Jericho, Nairobi', 'Jericho,_Nairobi', 'jericho,_nairobi', 'jericho, nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Bahati,_Nairobi', ['bahati, nairobi', 'Bahati,_Nairobi', 'Bahati, Nairobi', 'bahati,_nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Lavington,_Nairobi', ['lavington,_nairobi', 'Lavington,_Nairobi', 'lavington, nairobi', 'Lavington, Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Lindi,_Nairobi', ['Lindi, Nairobi', 'lindi,_nairobi', 'lindi, nairobi', 'Lindi,_Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Majengo,_Nairobi', ['Majengo, Nairobi', 'majengo, nairobi', 'majengo,_nairobi', 'Majengo,_Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Nairobi', ['Nairobi', 'nairobi'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Africa/Nairobi', ['africa/nairobi', 'Africa/Nairobi', 'Africa/ Nairobi', 'africa/ nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Nairobi–Mombasa_Road', ['Nairobi– Mombasa Road', 'Nairobi–Mombasa_Road', 'nairobi–mombasa_road', 'Nairobi–Mombasa Road', 'nairobi– mombasa road', 'nairobi–mombasa road'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Nairobi–Malaba_Road', ['Nairobi–Malaba_Road', 'Nairobi– Malaba Road', 'nairobi–malaba road', 'nairobi–malaba_road', 'Nairobi–Malaba Road', 'nairobi– malaba road'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Parklands,_Nairobi', ['parklands,_nairobi', 'Parklands, Nairobi', 'parklands, nairobi', 'Parklands,_Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Jericho,_Nairobi', ['Jericho, Nairobi', 'Jericho,_Nairobi', 'jericho,_nairobi', 'jericho, nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Bahati,_Nairobi', ['bahati, nairobi', 'Bahati,_Nairobi', 'Bahati, Nairobi', 'bahati,_nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Lavington,_Nairobi', ['lavington,_nairobi', 'Lavington,_Nairobi', 'lavington, nairobi', 'Lavington, Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Lindi,_Nairobi', ['Lindi, Nairobi', 'lindi,_nairobi', 'lindi, nairobi', 'Lindi,_Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Kanya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,"('http://dbpedia.org/resource/Majengo,_Nairobi', ['Majengo, Nairobi', 'majengo, nairobi', 'majengo,_nairobi', 'Majengo,_Nairobi'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Lesotho,Sotho,23.9,ott-66,C.T Thamae,Maseru,489,Malito (Loti),"('http://dbpedia.org/resource/Maseru', ['Maseru', 'maseru'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Lesotho,Sotho,23.9,ott-66,C.T Thamae,Maseru,489,Malito (Loti),"('http://dbpedia.org/resource/Africa/Maseru', ['Africa/Maseru', 'Africa/ Maseru', 'africa/ maseru', 'africa/maseru'])",1,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Lesotho,Sotho,23.9,ott-66,C.T Thamae,Maseru,489,Malito (Loti),"('http://dbpedia.org/resource/Maseru_Central', ['Maseru Central', 'Maseru_Central', 'maseru_central', 'maseru central'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
Lesotho,Sotho,23.9,ott-66,C.T Thamae,Maseru,489,Malito (Loti),"('http://dbpedia.org/resource/Maseru_District', ['Maseru_District', 'maseru district', 'Maseru District', 'maseru_district'])",0,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,
